yr,brand,brandNm,corpNm,frcsCnt,newFrcsRgsCnt,ctrtEndCnt,ctrtCncltnCnt,nmChgCnt,open_rate,close_rate,avrgSlsAmt,avg_sales_eok,ar_unit_sales_manwon
2023,맘스츄러스,맘스츄러스,맘스츄,1,1,0,0,0,1.0,0.0,95251,0.95251,1065.6
2024,맘스츄러스,맘스츄러스,맘스츄,2,2,1,0,0,1.0,0.5,35578,0.35578,151.4
2017,망고레이,망고레이,(주)망고레이,10,4,0,0,0,0.4,0.0,254904,2.54904,896.2
2017,매드포커피,매드포커피(MAD 4 COFFEE),(주)커피식구인터내셔널,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2017,매머드익스프레스,매머드익스프레스(Mammoth Express),(주)매머드커피랩,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2018,매머드익스프레스,매머드익스프레스(Mammoth Express),(주)매머드커피랩,18,17,0,0,0,0.9444444444444444,0.0,212680,2.1268,3655.4
2019,매머드익스프레스,매머드익스프레스(Mammoth Express),(주)매머드커피랩,43,25,0,0,2,0.5813953488372093,0.0,188792,1.88792,2709.5
2020,매머드익스프레스,매머드익스프레스(Mammoth Express),(주)매머드커피랩,83,47,7,0,5,0.5662650602409639,0.08433734939759036,252464,2.52464,2548.1
2021,매머드익스프레스,매머드익스프레스(Mammoth Express),(주)매머드커피랩,150,68,1,0,5,0.4533333333333333,0.006666666666666667,210406,2.10406,1867.8
2022,매머드익스프레스,매머드익스프레스(Mammoth Express),(주)매머드커피랩,295,139,6,0,18,0.4711864406779661,0.020338983050847456,192732,1.92732,1643.5
2023,매머드익스프레스,매머드익스프레스(Mammoth Express),(주)매머드커피랩,454,165,6,0,40,0.3634361233480176,0.013215859030837005,221449,2.21449,1827.5
2024,매머드익스프레스,매머드익스프레스(Mammoth Express),(주)매머드커피랩,630,201,25,0,51,0.319047619047619,0.03968253968253968,230780,2.3078,1869.7
2017,매머드커피,매머드커피(Mammoth coffee),(주)매머드커피랩,101,26,8,0,1,0.25742574257425743,0.07920792079207921,0,0.0,0.0
2018,매머드커피,매머드커피(Mammoth coffee),(주)매머드커피랩,97,17,21,0,8,0.17525773195876287,0.21649484536082475,220756,2.20756,1952.2
2019,매머드커피,매머드커피(Mammoth coffee),(주)매머드커피랩,91,11,17,0,12,0.12087912087912088,0.18681318681318682,214974,2.14974,1551.5
2020,매머드커피,매머드커피(Mammoth coffee),(주)매머드커피랩,70,3,24,0,10,0.04285714285714286,0.34285714285714286,259676,2.59676,1817.7
2021,매머드커피,매머드커피(Mammoth coffee),(주)매머드커피랩,58,0,12,0,6,0.0,0.20689655172413793,213600,2.136,1431.5
2022,매머드커피,매머드커피(Mammoth coffee),(주)매머드커피랩,45,1,14,0,3,0.022222222222222223,0.3111111111111111,202423,2.02423,1481.5
2023,매머드커피,매머드커피(Mammoth coffee),(주)매머드커피랩,40,0,2,0,0,0.0,0.05,208155,2.08155,1526.0
2024,매머드커피,매머드커피(Mammoth coffee),(주)매머드커피랩,30,0,9,0,7,0.0,0.3,304074,3.04074,2248.2
2017,매스커피,매스커피,매스컴퍼니(주),23,3,1,0,0,0.13043478260869565,0.043478260869565216,254201,2.54201,1434.4
2018,매스커피,매스커피,매스컴퍼니(주),22,0,1,0,3,0.0,0.045454545454545456,227162,2.27162,1362.5
2019,매스커피,매스커피,(주)매스컴퍼니,24,2,0,0,3,0.08333333333333333,0.0,212560,2.1256,1223.4
2020,매스커피,매스커피,매스컴퍼니(주),26,2,0,0,1,0.07692307692307693,0.0,208345,2.08345,1198.5
2021,매스커피,매스커피,(주)매스컴퍼니,28,2,0,0,3,0.07142857142857142,0.0,168736,1.68736,947.6
2022,매스커피,매스커피,(주)매스컴퍼니,32,4,1,0,2,0.125,0.03125,176152,1.76152,370.5
2023,매스커피,매스커피,(주)매스컴퍼니,30,2,4,0,0,0.06666666666666667,0.13333333333333333,170650,1.7065,357.0
2024,매스커피,매스커피,(주)매스컴퍼니,37,9,1,1,0,0.24324324324324326,0.05405405405405406,146303,1.46303,901.1
2022,맥시멈커피,맥시멈커피,(주)서정코퍼레이션,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2023,맥시멈커피,맥시멈커피,(주)서정코퍼레이션,2,0,0,0,0,0.0,0.0,83044,0.83044,884.8
2021,맥켄지커피,맥켄지커피,맥켄지,4,0,2,0,0,0.0,0.5,0,0.0,0.0
2024,맨리스커세권,맨리스커세권,맨리스커세권,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2024,맨션5,맨션5(MANSION5),맨션5수성,1,0,0,0,0,0.0,0.0,0,0.0,0.0
2017,메가MGC커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,40,40,0,0,0,1.0,0.0,253953,2.53953,1603.0
2018,메가MGC커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,186,146,0,0,1,0.7849462365591398,0.0,243146,2.43146,1855.5
2019,메가MGC커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,403,218,1,0,16,0.5409429280397022,0.0024813895781637717,249449,2.49449,1897.2
2020,메가MGC커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,798,398,3,0,55,0.49874686716791977,0.0037593984962406013,275854,2.75854,2027.0
2021,메가MGC커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,1184,397,11,0,101,0.33530405405405406,0.009290540540540541,286025,2.86025,1894.9
2022,메가MGC커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,1593,417,8,0,115,0.2617702448210923,0.005021971123666039,328912,3.28912,2025.0
2024,메가MGC커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,2681,539,14,0,333,0.2010443864229765,0.005221932114882507,362621,3.62621,2090.8
2022,메가보틀,메가보틀,메가보틀,6,6,0,0,0,1.0,0.0,0,0.0,0.0
2023,메가보틀,메가보틀,카페일리터,3,0,3,0,0,0.0,1.0,59537,0.59537,337.0
2023,메이커커피,메이커커피(MAKER COFFEE),더라스트컴퍼니(주),1,1,0,0,0,1.0,0.0,0,0.0,0.0
2024,메이커커피,메이커커피(MAKER COFFEE),더라스트컴퍼니(주),5,4,0,0,0,0.8,0.0,108866,1.08866,967.0
2021,메일빈24,메일빈24,(주)휴니크,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2024,메타킹 커피,메타킹 커피(METAKING COFFEE),(주)탐앤탐스,6,6,0,0,1,1.0,0.0,0,0.0,0.0
2024,모든 코피,모든 코피,모든(MODEN),1,1,0,0,0,1.0,0.0,144000,1.44,960.0
2020,모리셔스브라운,모리셔스브라운(Mauritius Brown),(주)씨앤딜,8,9,1,0,0,1.125,0.125,180455,1.80455,2849.3
2021,모리셔스브라운,모리셔스브라운(Mauritius Brown),(주)서진,13,8,4,0,0,0.6153846153846154,0.3076923076923077,89586,0.89586,609.3
2022,모리셔스브라운,모리셔스브라운(Mauritius Brown),(주)서진,17,8,0,4,0,0.47058823529411764,0.23529411764705882,102220,1.0222,567.1
2023,모리셔스브라운,모리셔스브라운(Mauritius Brown),(주)서진에프앤비,13,5,0,9,0,0.38461538461538464,0.6923076923076923,85947,0.85947,383.8
2024,모리셔스브라운,모리셔스브라운(Mauritius Brown),(주)서진에프앤비,15,6,0,4,0,0.4,0.26666666666666666,85525,0.85525,415.4
2021,모리커피,모리커피,모리C&B,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2022,모리커피,모리커피,모리C&B,25,24,0,0,2,0.96,0.0,245394,2.45394,1194.3
2023,모리커피,모리커피,모리C&B,48,23,0,0,5,0.4791666666666667,0.0,168305,1.68305,1036.6
2024,모리커피,모리커피,㈜모리씨앤비,64,16,0,0,9,0.25,0.0,168958,1.68958,914.2
2017,모캄보,모캄보,(주)마스터코리아,25,2,1,0,1,0.08,0.04,195656,1.95656,354.5
2018,모캄보,모캄보,(주)마스터코리아,27,2,0,0,2,0.07407407407407407,0.0,161577,1.61577,310.0
2019,모캄보,모캄보,(주)마스터코리아,27,2,1,1,2,0.07407407407407407,0.07407407407407407,162029,1.62029,313.0
2020,모캄보,모캄보,(주)마스터코리아,25,3,5,0,0,0.12,0.2,149665,1.49665,291.6
2021,모캄보,모캄보,(주)마스터코리아,21,1,3,0,0,0.047619047619047616,0.14285714285714285,127526,1.27526,234.1
2022,모캄보,모캄보,(주)마스터코리아,17,2,6,0,0,0.11764705882352941,0.35294117647058826,119176,1.19176,232.6
2023,모캄보,모캄보,(주)마스터코리아,18,2,2,0,0,0.1111111111111111,0.1111111111111111,131127,1.31127,259.8
2024,모캄보,모캄보,(주)마스터코리아,16,0,0,1,0,0.0,0.0625,139688,1.39688,271.6
2021,모쿠816,모쿠816(Moku816),(주)사실주의컴퍼니,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2023,모쿠816,모쿠816(Moku816),(주)사실주의컴퍼니,8,5,0,0,0,0.625,0.0,594295,5.94295,3700.3
2024,모쿠816,모쿠816(Moku816),(주)모쿠816컴퍼니,17,10,1,0,3,0.5882352941176471,0.058823529411764705,227645,2.27645,1341.4
2020,몬스터커피,몬스터커피,㈜몬스터,22,22,0,0,0,1.0,0.0,212918,2.12918,1892.6
2021,몬스터커피,몬스터커피,㈜몬스터,30,9,1,0,0,0.3,0.03333333333333333,190466,1.90466,1676.6
2022,몬스터커피,몬스터커피,㈜몬스터,53,23,0,0,4,0.4339622641509434,0.0,183510,1.8351,1473.6
2023,몬스터커피,몬스터커피,㈜몬스터,66,14,0,1,8,0.21212121212121213,0.015151515151515152,197833,1.97833,1444.0
2024,몬스터커피,몬스터커피,㈜몬스터,80,17,1,2,9,0.2125,0.0375,214284,2.14284,1560.7
2023,몬트커피,몬트커피(Mond coffee),(주)앵커트리,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2021,몰타,몰타,에스티컴퍼니(ST.company),10,10,0,0,0,1.0,0.0,221624,2.21624,2216.2
2022,몰타,몰타,에스티컴퍼니(ST.company),15,5,0,0,2,0.3333333333333333,0.0,181097,1.81097,1187.5
2023,몰타,몰타,에스티컴퍼니(ST.company),15,1,1,0,2,0.06666666666666667,0.06666666666666667,190297,1.90297,1227.7
2024,몰타,몰타,에스티컴퍼니(ST.company),10,0,5,0,1,0.0,0.5,129980,1.2998,962.8
2023,몽플,몽플,몽플,32,1,8,0,2,0.03125,0.25,57303,0.57303,180.1
2024,몽플,몽플,몽플본점,1,1,32,0,0,1.0,32.0,0,0.0,0.0
2022,무인다방,무인다방,㈜엠디엑스,10,10,0,0,0,1.0,0.0,39445,0.39445,325.4
2023,무인다방,무인다방,㈜엠디엑스,17,7,0,0,0,0.4117647058823529,0.0,36409,0.36409,310.4
2024,무인다방,무인다방,㈜엠디엑스,19,4,0,2,2,0.21052631578947367,0.10526315789473684,38562,0.38562,240.5
2024,묵리459,묵리459,묵리459,1,1,0,0,0,1.0,0.0,669541,6.69541,6695.4
2021,물레,물레(MULLE),물레(MULLE),1,1,0,0,0,1.0,0.0,0,0.0,0.0
2022,물레,물레(MULLE),물레(MULLE),2,1,0,0,0,0.5,0.0,0,0.0,0.0
2023,물레,물레(MULLE),물레(MULLE),2,0,0,0,0,0.0,0.0,0,0.0,0.0
2020,미남커피,미남커피(MINAM COFFEE),미남커피로데오점,3,3,0,0,0,1.0,0.0,0,0.0,0.0
2021,미남커피,미남커피(MINAM COFFEE),(주)더미남,13,10,0,0,0,0.7692307692307693,0.0,0,0.0,0.0
2022,미남커피,미남커피(MINAM COFFEE),(주)더미남,19,8,2,0,3,0.42105263157894735,0.10526315789473684,0,0.0,0.0
2023,미남커피,미남커피(MINAM COFFEE),(주)더미남,23,6,1,1,3,0.2608695652173913,0.08695652173913043,203208,2.03208,1197.0
2024,미남커피,미남커피(MINAM COFFEE),(주)더미남,25,3,0,1,3,0.12,0.04,0,0.0,0.0
2022,미드테이블커피,미드테이블커피 (MIDT COFFEE),미드테이블,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2024,미루꾸커피,미루꾸커피,(주)와이엔비컴퍼니,2,2,0,0,0,1.0,0.0,344437,3.44437,2026.1
2021,미콩커피,미콩커피,미콩커피본사,5,2,0,0,0,0.4,0.0,200000,2.0,845.0
2022,미콩커피,미콩커피,미콩커피본사,5,2,0,0,0,0.4,0.0,200000,2.0,845.0
2023,미콩커피,미콩커피,미콩커피본사,7,2,1,1,1,0.2857142857142857,0.2857142857142857,165065,1.65065,823.5
2024,미콩커피,미콩커피,미콩커피본사,8,3,0,2,2,0.375,0.25,139464,1.39464,533.6
2022,밀크로지,밀크로지,밀크로지에프앤비,3,3,0,0,0,1.0,0.0,0,0.0,0.0
2023,밀크로지,밀크로지,밀크로지에프앤비,3,0,0,0,0,0.0,0.0,54686,0.54686,323.6
2024,밀크로지,밀크로지,밀크로지에프앤비,2,1,3,0,0,0.5,1.5,0,0.0,0.0
2023,밀화당,밀화당,(주)밀화당,4,3,0,0,0,0.75,0.0,1095689,10.95689,889.1
2024,밀화당,밀화당,(주)밀화당,5,1,0,0,1,0.2,0.0,891880,8.9188,937.6
2023,바나타이거,바나타이거,(주)맥스원이링크,5,5,0,0,0,1.0,0.0,0,0.0,0.0
2024,바나타이거,바나타이거,(주)맥스원이링크,24,19,0,0,0,0.7916666666666666,0.0,139549,1.39549,890.9
2023,바나프레소,바나프레소,(주)바나플에프엔비,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2024,바나프레소,바나프레소,(주)바나플에프엔비,22,20,0,0,0,0.9090909090909091,0.0,173051,1.73051,1004.8
2022,바다CCM,바다CCM(씨씨엠)커피,㈜바다와우리,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2017,바리스타비,바리스타비,(주)바리스타비,19,1,0,4,3,0.05263157894736842,0.21052631578947367,52248,0.52248,235.7
2018,바리스타비,바리스타비,(주)바리스타비,19,2,0,2,1,0.10526315789473684,0.10526315789473684,58170,0.5817,244.0
2019,바리스타비,바리스타비,(주)바리스타비,11,1,1,8,7,0.09090909090909091,0.8181818181818182,63792,0.63792,235.0
2020,바리스타비,바리스타비,(주)바리스타비,11,0,0,0,0,0.0,0.0,55718,0.55718,205.7
2021,바리스타비,바리스타비,(주)바리스타비,9,0,0,2,0,0.0,0.2222222222222222,37014,0.37014,133.3
2022,바리스타비,바리스타비,(주)바리스타비,7,0,0,2,1,0.0,0.2857142857142857,34677,0.34677,127.6
2023,바리스타비,바리스타비,(주)바리스타비,5,0,0,2,0,0.0,0.4,120995,1.20995,504.1
2023,바리스텔라,바리스텔라,(주)카페베네,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2024,바리스텔라,바리스텔라,(주)카페베네,9,7,0,0,0,0.7777777777777778,0.0,109813,1.09813,3.8
2022,바리스트로,바리스트로,(주)바리스트로,7,7,0,0,0,1.0,0.0,55944,0.55944,508.6
2023,바리스트로,바리스트로,(주)바리스트로,6,1,2,0,1,0.16666666666666666,0.3333333333333333,73168,0.73168,431.5
2024,바리스트로,바리스트로,(주)바리스트로,7,4,1,2,0,0.5714285714285714,0.42857142857142855,56420,0.5642,394.9
2017,바빈스,바빈스,(주)퍼스트에이엔티,72,10,3,13,8,0.1388888888888889,0.2222222222222222,0,0.0,0.0
2018,바빈스,바빈스,(주)퍼스트에이엔티,60,4,8,8,4,0.06666666666666667,0.26666666666666666,0,0.0,0.0
2019,바빈스,바빈스,(주)퍼스트에이엔티,63,21,2,16,4,0.3333333333333333,0.2857142857142857,131246,1.31246,462.1
2020,바빈스,바빈스,(주)퍼스트에이엔티,58,10,6,9,4,0.1724137931034483,0.25862068965517243,126324,1.26324,590.2
2021,바빈스,바빈스,(주)퍼스트에이엔티,56,11,10,3,0,0.19642857142857142,0.23214285714285715,126479,1.26479,615.9
2022,바빈스,바빈스,(주)퍼스트에이엔티,41,8,17,6,0,0.1951219512195122,0.5609756097560976,126531,1.26531,665.4
2023,바빈스,바빈스,(주)퍼스트에이엔티,56,27,6,6,0,0.48214285714285715,0.21428571428571427,152198,1.52198,659.3
2024,바빈스,바빈스,(주)퍼스트에이엔티,54,5,6,1,2,0.09259259259259259,0.12962962962962962,132523,1.32523,701.5
2024,바소,바소,바소(VASO),2,0,0,0,0,0.0,0.0,77861,0.77861,622.9
2022,바소카페,바소카페,바소,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2022,바오빙,바오빙,(주)바오빙,2,1,0,0,1,0.5,0.0,320028,3.20028,1454.3
2020,반달커피,반달커피,루나에프엔비(주),4,4,0,0,0,1.0,0.0,0,0.0,0.0
2021,반달커피,반달커피,루나에프엔비(주),53,51,2,0,0,0.9622641509433962,0.03773584905660377,130207,1.30207,1072.8
2022,반달커피,반달커피,루나에프엔비(주),74,23,2,0,8,0.3108108108108108,0.02702702702702703,132519,1.32519,1060.8
2024,반달커피,반달커피,(주)벨류웍스,58,4,14,0,9,0.06896551724137931,0.2413793103448276,88705,0.88705,722.0
2019,반반스프링스커피,반반스프링스커피(BANBANSPRINGS COFFEE),반반스프링스,15,2,1,0,0,0.13333333333333333,0.06666666666666667,251622,2.51622,431.6
2020,반반스프링스커피,반반스프링스커피(BANBANSPRINGS COFFEE),반반스프링스,14,3,4,0,0,0.21428571428571427,0.2857142857142857,255035,2.55035,441.2
2021,반반스프링스커피,반반스프링스커피(BANBANSPRINGS COFFEE),반반스프링스,14,1,1,0,0,0.07142857142857142,0.07142857142857142,174894,1.74894,293.4
2020,반할커피,반할커피,반할커피,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2021,반할커피,반할커피,반할커피,6,5,0,0,0,0.8333333333333334,0.0,0,0.0,0.0
2022,발도스커피,발도스커피(valdos coffee),조이풀컴퍼니(주),40,26,0,0,1,0.65,0.0,175366,1.75366,770.5
2023,발도스커피,발도스커피(valdos coffee),조이풀컴퍼니(주),69,32,3,0,5,0.463768115942029,0.043478260869565216,131547,1.31547,756.7
2024,발도스커피,발도스커피(valdos coffee),조이풀컴퍼니(주),83,23,9,0,9,0.27710843373493976,0.10843373493975904,143105,1.43105,838.9
2022,배달의카페,배달의카페,배달의카페,4,3,0,0,0,0.75,0.0,0,0.0,0.0
2023,배달의카페,배달의카페,배달의카페,6,3,1,0,0,0.5,0.16666666666666666,116955,1.16955,996.0
2024,배달의카페,배달의카페,배달의카페,9,3,0,0,2,0.3333333333333333,0.0,96284,0.96284,623.0
2024,배터리스튜디오,배터리스튜디오,(주)커피베이,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2022,배터리커피,배터리커피(BATTERY COFFEE),우아한식탁,1,1,0,0,0,1.0,0.0,264000,2.64,1320.0
2018,백금당,백금당,백금당,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2019,백금당,백금당,백금당,7,5,0,0,0,0.7142857142857143,0.0,0,0.0,0.0
2020,백금당,백금당,백금당,15,8,0,0,1,0.5333333333333333,0.0,196232,1.96232,719.5
2021,백금당,백금당,백금당,21,6,0,0,2,0.2857142857142857,0.0,144925,1.44925,497.7
2022,백금당,백금당,백금당,30,9,0,0,0,0.3,0.0,144424,1.44424,472.9
2023,백금당,백금당,백금당,32,2,0,0,0,0.0625,0.0,145606,1.45606,502.0
2024,백금당,백금당,백금당,30,3,0,5,4,0.1,0.16666666666666666,133199,1.33199,467.0
2023,백억커피,백억커피,(주)오가다,26,26,0,0,1,1.0,0.0,377738,3.77738,4806.7
2024,백억커피,백억커피,(주)오가다,88,63,1,0,6,0.7159090909090909,0.011363636363636364,433125,4.33125,3443.1
2024,백제당,백제당,달콤,2,0,0,0,0,0.0,0.0,0,0.0,0.0
2023,밸라다,밸라다(BELLADA),밸라다부산본점,13,13,0,0,0,1.0,0.0,55924,0.55924,399.7
2024,밸라다,밸라다(BELLADA),밸라다부산본점,9,2,6,0,2,0.2222222222222222,0.6666666666666666,0,0.0,0.0
2024,번트커피,번트커피(Burnt Coffee),㈜디앤지컴퍼니본,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2019,벌크커피,벌크커피(BULK COFFEE),(주)벌크커피,66,66,0,0,8,1.0,0.0,158378,1.58378,793.9
2020,벌크커피,벌크커피(BULK COFFEE),(주)벌크커피,104,41,3,0,9,0.3942307692307692,0.028846153846153848,183451,1.83451,980.5
2021,벌크커피,벌크커피(BULK COFFEE),(주)벌크커피,130,31,5,0,23,0.23846153846153847,0.038461538461538464,156592,1.56592,848.5
2022,벌크커피,벌크커피(BULK COFFEE),(주)벌크커피,173,47,0,4,24,0.27167630057803466,0.023121387283236993,152549,1.52549,835.6
2023,벌크커피,벌크커피(BULK COFFEE),(주)벌크커피,211,39,0,1,32,0.1848341232227488,0.004739336492890996,171169,1.71169,985.5
2024,벌크커피,벌크커피(BULK COFFEE),(주)벌크커피,218,14,1,6,30,0.06422018348623854,0.03211009174311927,189787,1.89787,1035.9
2021,베러댄와플,베러댄와플,베러댄와플협동조합,63,10,7,0,4,0.15873015873015872,0.1111111111111111,115041,1.15041,1368.4
2022,베러댄와플,베러댄와플,베러댄와플협동조합,57,7,13,0,5,0.12280701754385964,0.22807017543859648,100847,1.00847,1108.9
2017,베러먼데이,베러먼데이,베러먼데이(BETTER MONDAY),2,2,0,0,0,1.0,0.0,0,0.0,0.0
2018,베러먼데이,베러먼데이,베러먼데이(BETTERMONDAY),2,0,0,0,0,0.0,0.0,0,0.0,0.0
2019,베러먼데이,베러먼데이,베러먼데이드링크코리아(주),9,8,0,1,0,0.8888888888888888,0.1111111111111111,61901,0.61901,1121.0
2020,베러먼데이,베러먼데이,베러먼데이드링크코리아(주),18,11,0,2,2,0.6111111111111112,0.1111111111111111,118539,1.18539,765.2
2021,베러먼데이,베러먼데이,베러먼데이코리아(주),34,18,0,2,2,0.5294117647058824,0.058823529411764705,108524,1.08524,642.2
2022,베러먼데이,베러먼데이,베러먼데이코리아(주),74,45,5,0,2,0.6081081081081081,0.06756756756756757,119729,1.19729,876.8
2023,베러먼데이,베러먼데이,베러먼데이코리아(주),115,46,0,5,12,0.4,0.043478260869565216,120707,1.20707,943.0
2024,베러먼데이,베러먼데이,베러먼데이코리아(주),125,21,11,0,18,0.168,0.088,116211,1.16211,857.9
2018,베스트빈,베스트빈,(주)에스에이치네트웍스,34,1,2,1,0,0.029411764705882353,0.08823529411764706,85349,0.85349,467.5
2019,베스트빈,베스트빈,(주)에스에이치네트웍스,30,0,3,1,0,0.0,0.13333333333333333,72251,0.72251,385.8
2020,베스트빈,베스트빈,(주)에스에이치네트웍스,29,2,3,0,0,0.06896551724137931,0.10344827586206896,63497,0.63497,316.8
2021,베스트빈,베스트빈,(주)에스에이치네트웍스,26,0,3,0,0,0.0,0.11538461538461539,56024,0.56024,260.2
2022,베스트빈,베스트빈,(주)에스에이치네트웍스,25,0,1,0,0,0.0,0.04,56696,0.56696,261.1
2023,베스트빈,베스트빈,(주)에스에이치네트웍스,19,0,6,0,0,0.0,0.3157894736842105,59393,0.59393,232.9
2024,베스트빈,베스트빈,(주)에스에이치네트웍스,14,0,5,0,1,0.0,0.35714285714285715,62456,0.62456,239.4
2022,베어밀크,베어밀크(BEAR MILK),(주)에이피컴퍼니,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2023,베어밀크,베어밀크(BEAR MILK),(주)에이피컴퍼니,7,5,0,0,2,0.7142857142857143,0.0,112846,1.12846,686.2
2024,베어밀크,베어밀크(BEAR MILK),(주)에이피컴퍼니,5,1,0,3,1,0.2,0.6,77503,0.77503,250.7
2021,베이리프커피,베이리프커피(BAYLEEF COFFEE),(주)지제이케이홀딩스,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2022,베이리프커피,베이리프커피(BAYLEEF COFFEE),(주)지제이케이홀딩스,9,5,0,0,1,0.5555555555555556,0.0,78082,0.78082,937.0
2024,벤베커,벤베커(Ben Backer) ,(주)모인,3,3,0,0,0,1.0,0.0,383847,3.83847,274.2
2021,벤투스커피,벤투스커피(VENTUS COFFEE),(주)카페홀릭,1,1,0,2,0,1.0,2.0,0,0.0,0.0
2022,벤투스커피,벤투스커피,(주)카페홀릭,1,0,0,0,0,0.0,0.0,0,0.0,0.0
2021,벤티프레소,벤티프레소,(주)정직한,1,1,0,0,0,1.0,0.0,0,0.0,0.0
